File name,Minimum threshold,Pixel Number,CFI_Intensity_avg,CFI_Intensity_std,Area,Object Count,Avg Area,Stdev of Area,Germination Percent
2023-10-06-00-02-03_imx708_wide_rep1_1-1.png,109,27724,131.19450036098246,4.672374065746957,1214.0,4,303.5,8146.810480181799,1.0
2023-10-06-00-02-03_imx708_wide_rep1_1-2.png,109,13881,127.76184592891214,6.219305369746591,608.0,4,152.0,3881.5393424087133,1.0
2023-10-06-00-02-03_imx708_wide_rep1_2-1.png,112,9193,129.91318638556464,4.600030228548903,402.0,3,100.5,3133.5642645396633,0.75
2023-10-06-00-02-03_imx708_wide_rep1_2-2.png,109,20517,129.714747888367,4.467687325791577,898.0,4,224.5,6168.165718698982,1.0
2023-10-07-00-02-02_imx708_wide_rep1_1-1.png,109,41196,131.34388472121148,4.677219687377765,1804.0,4,451.0,11850.954813853608,1.0
2023-10-07-00-02-02_imx708_wide_rep1_1-2.png,109,21268,127.6421635685738,6.181286167128356,931.0,4,232.75,5979.6882931582095,1.0
2023-10-07-00-02-02_imx708_wide_rep1_2-1.png,113,14339,129.9960886403789,4.554196641478901,628.0,3,157.0,4889.38124919708,0.75
2023-10-07-00-02-02_imx708_wide_rep1_2-2.png,109,32679,129.76844834668032,4.457795788386426,1431.0,4,357.75,9469.351416543795,1.0
